时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2020-04-16 16:00:00,-7.18,-12.51,0,-1045,0,0,-5.74
2020-04-17 16:00:00,-6.28,-11.36,1155,0,0,0,-5.42
2020-04-20 16:00:00,-5.93,-10.81,550,0,0,0,-5.19
2020-04-21 16:00:00,-7.04,-8.41,2396.7,0,0,-9296,-1.47
2020-04-22 16:00:00,-6.28,-9.47,0,-1056,0,0,-3.4
2020-04-23 16:00:00,-6.51,-9.47,0,0,0,0,-3.17
2020-04-24 16:00:00,-7.31,-9.42,48,0,0,0,-2.28
2020-04-27 16:00:00,-6.68,-8.17,1248,0,0,0,-1.6
2020-04-28 16:00:00,-6.04,-8.07,96,0,0,0,-2.16
2020-04-29 16:00:00,-5.6,-5.67,2400,0,0,0,-0.07
2020-04-30 16:00:00,-4.49,-6.07,0,-397.8,0,-9800,-1.65
2020-05-06 16:00:00,-3.91,-6.73,0,-656,0,0,-2.93
2020-05-07 16:00:00,-4.19,-7.06,0,-328,0,0,-3
2020-05-08 16:00:00,-3.25,-5.99,1066,0,0,0,-2.83
2020-05-11 16:00:00,-3.33,-5.79,205,0,0,0,-2.54
2020-05-12 16:00:00,-3.33,-6.65,0,-861,0,0,-3.43
2020-05-13 16:00:00,-3.13,-7.3,0,-656,0,0,-4.3
2020-05-14 16:00:00,-4.18,-8.85,0,-1547,9499,0,-4.87
2020-05-15 16:00:00,-4.49,-9.19,0,-336,0,0,-4.92
2020-05-18 16:00:00,-4.24,-9.35,0,-163,9254,0,-5.34
2020-05-19 16:00:00,-3.43,-8.47,880,0,0,0,-5.22
2020-05-20 16:00:00,-3.94,-7.64,825,0,0,0,-3.85
2020-05-21 16:00:00,-4.46,-8.19,0,-549.45,0,-9450,-3.9
2020-05-22 16:00:00,-6.65,-10.5,0,-2304,0,0,-4.12
2020-05-25 16:00:00,-6.52,-10.33,166,0,9093,0,-4.08
2020-05-26 16:00:00,-5.46,-9.89,440,0,0,0,-4.69
2020-05-27 16:00:00,-6.13,-10.11,0,-220,0,0,-4.24
2020-05-28 16:00:00,-5.86,-8.77,1344.2,0,0,0,-3.09
2020-05-29 16:00:00,-5.6,-9.15,0,-385,0,0,-3.76
2020-06-01 16:00:00,-3.06,-7.39,1760,0,0,0,-4.47
2020-06-02 16:00:00,-2.76,-6.34,1054.71,0,0,-9289,-3.68
2020-06-03 16:00:00,-2.76,-6.34,0,-6.53,0,-9534,-3.68
2020-06-04 16:00:00,-2.79,-6.22,123,0,0,0,-3.53
2020-06-05 16:00:00,-2.33,-6.14,82,0,0,0,-3.9
2020-06-08 16:00:00,-1.82,-6.02,123,0,0,0,-4.28
2020-06-09 16:00:00,-1.21,-5.81,205,0,0,0,-4.66
2020-06-10 16:00:00,-1.39,-6.55,0,-738,0,0,-5.23
2020-06-11 16:00:00,-2.46,-8.23,0,-1681,0,0,-5.92
2020-06-12 16:00:00,-2.28,-8.55,0,-325,9044,0,-6.42
2020-06-15 16:00:00,-3.46,-9.37,0,-816,0,0,-6.12
2020-06-16 16:00:00,-2,-9.03,336,0,0,0,-7.17
2020-06-17 16:00:00,-1.93,-9.23,0,-192,0,0,-7.44
2020-06-18 16:00:00,-1.27,-9.66,0,-432,0,0,-8.5
2020-06-19 16:00:00,0.05,-9.47,192,0,0,0,-9.52
2020-06-22 16:00:00,0.13,-10.23,0,-768,0,0,-10.35
2020-06-23 16:00:00,0.62,-10.43,0,-192,0,0,-10.98
2020-06-24 16:00:00,1.04,-9.37,1053,0,8862,0,-10.3
2020-06-29 16:00:00,0.32,-9.32,55.97,0,0,-9030,-9.61
2020-06-30 16:00:00,1.64,-9.32,0,0,0,0,-10.78
2020-07-01 16:00:00,3.69,-7.78,1536,0,0,0,-11.06
2020-07-02 16:00:00,5.84,-6.29,1488,0,0,0,-11.46
2020-07-03 16:00:00,7.89,-2.86,3431.51,0,0,-9485,-9.96
2020-07-06 16:00:00,14,2.33,5189.25,0,0,-8748,-10.24
2020-07-07 16:00:00,14.68,2.09,0,-234.77,0,-9768,-10.98
2020-07-08 16:00:00,16.54,3.21,1113,0,9150,0,-11.44
2020-07-09 16:00:00,18.17,2.45,0,-753.38,0,-9384,-13.3
2020-07-10 16:00:00,16.03,0.51,0,-1943,0,0,-13.38
2020-07-13 16:00:00,18.46,0.69,184,0,8832,0,-15
2020-07-14 16:00:00,17.33,-0.04,0,-735,0,0,-14.8
2020-07-15 16:00:00,15.82,-1.48,0,-1435,0,0,-14.94
2020-07-16 16:00:00,10.24,-2,0,-527,8592,0,-11.1
2020-07-17 16:00:00,10.94,-2.04,0,-41,0,0,-11.7
2020-07-20 16:00:00,14.25,0.37,2419,0,0,0,-12.15
2020-07-21 16:00:00,14.51,-0.52,0,-895.8,0,-8796,-13.13
2020-07-22 16:00:00,15.08,-0.8,0,-280,0,0,-13.8
2020-07-23 16:00:00,15.03,-2.38,0,-1580,9982,0,-15.14
2020-07-24 16:00:00,9.98,-4.52,0,-2142,0,0,-13.18
2020-07-27 16:00:00,10.54,-5.94,0,-1412,9583,0,-14.91
2020-07-28 16:00:00,11.51,-5.46,471,0,9352,0,-15.22
2020-07-29 16:00:00,14.22,-4.34,1120,0,0,0,-16.25
2020-07-30 16:00:00,13.66,-5.3,0,-952,0,0,-16.68
2020-07-31 16:00:00,14.61,-5.46,0,-168,0,0,-17.51
2020-08-03 16:00:00,16.47,-4.06,1400,0,0,0,-17.63
2020-08-04 16:00:00,16.58,-1.84,2225.45,0,0,-9548,-15.8
2020-08-05 16:00:00,16.61,-3.21,0,-1372,0,0,-17
2020-08-06 16:00:00,16.26,-2.53,686,0,0,0,-16.16
2020-08-07 16:00:00,14.92,-3.51,0,-980,0,0,-16.04
2020-08-10 16:00:00,15.34,-2.28,1225,0,0,0,-15.28
2020-08-11 16:00:00,14.29,-1.54,741.24,0,0,-9765,-13.85
2020-08-12 16:00:00,13.45,-0.49,1050,0,0,0,-12.29
2020-08-13 16:00:00,13.16,-1.22,0,-733.63,0,-8628,-12.71
2020-08-14 16:00:00,14.84,0.06,1284,0,9884,0,-12.87
2020-08-17 16:00:00,17.54,2.78,2716.25,0,0,-8748,-12.56
2020-08-18 16:00:00,17.48,2.63,0,-144.11,0,-9108,-12.64
2020-08-19 16:00:00,15.72,2.48,0,-155,0,0,-11.44
2020-08-20 16:00:00,14.22,0.9,0,-1581,0,0,-11.66
2020-08-21 16:00:00,15.19,0.29,0,-607,8838,0,-12.94
2020-08-24 16:00:00,16.09,0.33,37,0,0,0,-13.58
2020-08-25 16:00:00,16.24,0.85,518,0,0,0,-13.24
2020-08-26 16:00:00,14.88,-0.01,0,-851,0,0,-12.96
2020-08-27 16:00:00,15.5,0.35,352,0,8652,0,-13.12
2020-08-28 16:00:00,18.25,3.23,2881,0,0,0,-12.7
2020-08-31 16:00:00,17.57,3.12,0,-109.17,0,-9168,-12.29
2020-09-01 16:00:00,18.2,3.43,313,0,8988,0,-12.5
2020-09-02 16:00:00,18.24,4.21,774,0,0,0,-11.87
2020-09-03 16:00:00,17.59,2.63,0,-1580.18,0,-9180,-12.72
2020-09-04 16:00:00,16.44,2.97,343,0,8850,0,-11.57
2020-09-07 16:00:00,13.98,2.88,0,-86,0,0,-9.74
2020-09-08 16:00:00,14.59,4.99,2107,0,0,0,-8.38
2020-09-09 16:00:00,11.91,4.05,0,-942.14,0,-9144,-7.02
2020-09-10 16:00:00,11.85,4.53,481,0,0,0,-6.54
2020-09-11 16:00:00,12.95,3.31,0,-1221,0,0,-8.53
2020-09-14 16:00:00,13.53,4.38,1073,0,0,0,-8.06
2020-09-15 16:00:00,14.45,4.57,185,0,0,0,-8.63
2020-09-16 16:00:00,13.69,4.9,333,0,0,0,-7.73
2020-09-17 16:00:00,13.09,5.38,481,0,0,0,-6.82
2020-09-18 16:00:00,15.64,6.93,1553.64,0,0,-9360,-7.53
2020-09-21 16:00:00,14.52,6.34,0,-593.59,0,-9588,-7.14
2020-09-22 16:00:00,13.16,5.54,0,-802,9414,0,-6.73
2020-09-23 16:00:00,13.57,5.72,186,0,0,0,-6.91
2020-09-24 16:00:00,11.39,4.14,0,-1581,0,0,-6.51
2020-09-25 16:00:00,11.56,4.34,194,0,9132,0,-6.47
2020-09-28 16:00:00,11.85,4.78,444,0,0,0,-6.32
2020-09-29 16:00:00,12.09,2.89,0,-1887,0,0,-8.21
2020-09-30 16:00:00,11.98,4.47,1574,0,8892,0,-6.71
2020-10-09 16:00:00,14.27,4.56,88.83,0,0,-9168,-8.5
2020-10-12 16:00:00,17.74,7.22,2664,0,0,0,-8.93
2020-10-13 16:00:00,18.13,7.69,469.47,0,0,-9528,-8.84
2020-10-14 16:00:00,17.34,7.6,0,-93,0,0,-8.3
2020-10-15 16:00:00,17.14,9.24,1643,0,0,0,-6.74
2020-10-16 16:00:00,16.97,10.56,1323.08,0,0,-9924,-5.48
2020-10-19 16:00:00,16.08,11.4,836.36,0,0,-8640,-4.03
2020-10-20 16:00:00,17.01,11.52,120,0,0,0,-4.69
2020-10-21 16:00:00,17,12.26,740,0,0,0,-4.05
2020-10-22 16:00:00,16.63,11.72,0,-533.96,0,-8960,-4.21
2020-10-23 16:00:00,15.18,12.86,1140,0,8775,0,-2.01
2020-10-26 16:00:00,14.52,12.23,0,-634.09,0,-9090,-2
2020-10-27 16:00:00,14.71,12.32,90,0,0,0,-2.08
2020-10-28 16:00:00,15.64,12.05,0,-275,8890,0,-3.1
2020-10-29 16:00:00,16.51,12.33,280,0,0,0,-3.59
2020-10-30 16:00:00,14.62,12.29,0,-40,0,0,-2.03
2020-11-02 16:00:00,15.24,12.05,0,-240,0,0,-2.77
2020-11-03 16:00:00,16.62,12.71,660,0,0,0,-3.35
2020-11-04 16:00:00,17.5,13.42,710.84,0,0,-9165,-3.47
2020-11-05 16:00:00,19.25,12.49,0,-930,0,0,-5.67
2020-11-06 16:00:00,19.26,12.35,0,-140,8865,0,-5.79
2020-11-09 16:00:00,21.6,12.75,400,0,0,0,-7.28
2020-11-10 16:00:00,20.93,13.29,540,0,0,0,-6.32
2020-11-11 16:00:00,19.73,12.86,0,-429.09,0,-9090,-5.74
2020-11-12 16:00:00,19.82,12.54,0,-315,8915,0,-6.08
2020-11-13 16:00:00,18.56,11.45,0,-1095,8720,0,-6
2020-11-16 16:00:00,19.71,11.92,475,0,0,0,-6.51
2020-11-17 16:00:00,19.48,13.07,1150,0,0,0,-5.36
2020-11-18 16:00:00,19.41,14.28,1211.12,0,0,-8880,-4.3
2020-11-19 16:00:00,20.3,14.91,625.71,0,0,-9285,-4.48
2020-11-20 16:00:00,20.67,14.92,15,0,0,0,-4.77
2020-11-23 16:00:00,22.18,16.06,1140,0,0,0,-5.01
2020-11-24 16:00:00,21.43,15.78,0,-284.8,0,-9800,-4.65
2020-11-25 16:00:00,19.87,15.48,0,-300,0,0,-3.66
2020-11-26 16:00:00,20.09,16.13,650,0,9535,0,-3.3
2020-11-27 16:00:00,21.58,16.55,425.01,0,0,-9990,-4.14
2020-11-30 16:00:00,21.08,16.59,40,0,0,0,-3.71
2020-12-01 16:00:00,23.69,16.9,310,0,0,0,-5.49
2020-12-02 16:00:00,23.69,16.48,0,-420,0,0,-5.83
2020-12-03 16:00:00,23.45,16.39,0,-90,0,0,-5.72
2020-12-04 16:00:00,23.66,16.05,0,-340,9745,0,-6.15
2020-12-07 16:00:00,22.6,15.47,0,-585,0,0,-5.82
2020-12-08 16:00:00,22.29,15.05,0,-420,9470,0,-5.92
2020-12-09 16:00:00,20.65,15.05,0,0,0,0,-4.64
2020-12-10 16:00:00,20.6,14.93,0,-120,0,0,-4.7
2020-12-11 16:00:00,19.36,14.67,0,-260,0,0,-3.93
2020-12-14 16:00:00,20.46,15.39,720,0,0,0,-4.21
2020-12-15 16:00:00,20.71,15.11,0,-280,0,0,-4.64
2020-12-16 16:00:00,20.93,15.65,540,0,0,0,-4.37
2020-12-17 16:00:00,22.48,15.53,0,-120,0,0,-5.67
2020-12-18 16:00:00,22.05,14.35,0,-1180,0,0,-6.31
2020-12-21 16:00:00,23.2,14.16,0,-185,9160,0,-7.34
2020-12-22 16:00:00,21.19,13.21,0,-950,0,0,-6.58
2020-12-23 16:00:00,22.23,13.46,250,0,0,0,-7.17
2020-12-24 16:00:00,22.05,14.11,650,0,0,0,-6.51
2020-12-25 16:00:00,23.08,13.56,0,-550,0,0,-7.73
2020-12-28 16:00:00,23.63,15.59,2025,0,0,0,-6.5
2020-12-29 16:00:00,23.1,16.22,625.57,0,0,-9425,-5.59
2020-12-30 16:00:00,24.83,16.28,60,0,0,0,-6.85
2020-12-31 16:00:00,27.21,16.56,280,0,0,0,-8.37
2021-01-04 16:00:00,28.59,15.08,0,-1480,0,0,-10.51
2021-01-05 16:00:00,31.05,14.09,0,-990,9210,0,-12.94
2021-01-06 16:00:00,32.25,17.56,3475,0,0,0,-11.11
2021-01-07 16:00:00,34.59,18.2,635.25,0,0,-9750,-12.18
2021-01-08 16:00:00,34.15,18.1,0,-100,0,0,-11.96
2021-01-11 16:00:00,32.82,18.94,845.01,0,0,-9990,-10.45
2021-01-12 16:00:00,36.61,19.87,930,0,0,0,-12.25
2021-01-13 16:00:00,36.16,19.52,0,-355.39,0,-8388,-12.22
2021-01-14 16:00:00,33.54,18.93,0,-583,0,0,-10.94
2021-01-15 16:00:00,33.24,19.85,913,0,0,0,-10.05
2021-01-18 16:00:00,34.71,21.72,1870,0,0,0,-9.64
2021-01-19 16:00:00,32.73,21.36,0,-353.99,0,-8992,-8.57
2021-01-20 16:00:00,33.68,21.45,91,0,0,0,-9.15
2021-01-21 16:00:00,35.84,21.28,0,-168,0,0,-10.72
2021-01-22 16:00:00,35.96,21.14,0,-140,0,0,-10.9
2021-01-25 16:00:00,37.33,21.76,613,0,8700,0,-11.34
2021-01-26 16:00:00,34.57,21.57,0,-185.91,0,-8908,-9.66
2021-01-27 16:00:00,34.94,22.07,497,0,0,0,-9.54
2021-01-28 16:00:00,31.26,21.84,0,-227.1,0,-9100,-7.18
2021-01-29 16:00:00,30.64,21.93,84,0,0,0,-6.67
2021-02-01 16:00:00,32.25,22.36,438,0,0,0,-7.48
2021-02-02 16:00:00,34.28,21.98,0,-381,0,0,-9.16
2021-02-03 16:00:00,33.9,22.48,501,0,0,0,-8.53
2021-02-04 16:00:00,33.62,22.38,0,-105,0,0,-8.41
2021-02-05 16:00:00,33.85,22.48,99,0,0,0,-8.49
2021-02-08 16:00:00,35.83,22.44,0,-39,0,0,-9.86
2021-02-09 16:00:00,38.8,22.37,0,-66,0,0,-11.84
2021-02-10 16:00:00,41.77,22.14,0,-228,0,0,-13.85
2021-02-18 16:00:00,40.81,22.29,144,0,0,0,-13.15
2021-02-19 16:00:00,41.06,22.15,0,-135,0,0,-13.41
2021-02-22 16:00:00,36.63,21.71,0,-441,0,0,-10.92
2021-02-23 16:00:00,36.2,21.58,0,-135,0,0,-10.73
2021-02-24 16:00:00,32.73,21.59,8,0,8920,0,-8.39
2021-02-25 16:00:00,33.52,21.54,0,-49,0,0,-8.97
2021-02-26 16:00:00,30.27,20.93,0,-602,8652,0,-7.17
2021-03-01 16:00:00,32.28,21.01,77,0,0,0,-8.52
2021-03-02 16:00:00,30.59,21.23,220,0,0,0,-7.17
2021-03-03 16:00:00,33.09,22.73,1496,0,0,0,-7.78
2021-03-04 16:00:00,28.91,22.54,0,-185.1,0,-9096,-4.94
2021-03-05 16:00:00,28.47,22.14,0,-406,0,0,-4.93
2021-03-08 16:00:00,24.01,21.62,0,-518,0,0,-1.93
2021-03-09 16:00:00,21.35,20.74,0,-874,8684,0,-0.5
2021-03-10 16:00:00,22.14,20.06,0,-688,8348,0,-1.7
2021-03-11 16:00:00,25.18,21.36,1305,0,0,0,-3.05
2021-03-12 16:00:00,25.63,21.61,245.46,0,0,-8536,-3.2
2021-03-15 16:00:00,22.92,21.74,132,0,0,0,-0.96
2021-03-16 16:00:00,23.99,21.8,66,0,0,0,-1.77
2021-03-17 16:00:00,24.52,21.3,0,-506,0,0,-2.59
2021-03-18 16:00:00,25.51,21.88,583,0,0,0,-2.89
2021-03-19 16:00:00,22.23,20.5,0,-1386,0,0,-1.42
2021-03-22 16:00:00,23.45,22.07,1571,0,8232,0,-1.12
2021-03-23 16:00:00,22.28,21.7,0,-369.62,0,-8616,-0.47
2021-03-24 16:00:00,20.31,20.93,0,-770,0,0,0.52
2021-03-25 16:00:00,20.26,21.22,293,0,8244,0,0.8
2021-03-26 16:00:00,22.98,21.8,585,0,0,0,-0.96
2021-03-29 16:00:00,23.2,22.22,415.5,0,0,-8500,-0.8
2021-03-30 16:00:00,24.37,22.7,484,0,0,0,-1.34
2021-03-31 16:00:00,23.23,22.67,0,-33.7,0,-8696,-0.45
2021-04-01 16:00:00,24.76,22.51,0,-161,0,0,-1.8
2021-04-02 16:00:00,26,22.31,0,-196,0,0,-2.93
2021-04-06 16:00:00,25.48,22.44,126,0,0,0,-2.42
2021-04-07 16:00:00,24.59,22.41,0,-28,0,0,-1.75
2021-04-08 16:00:00,24.79,22.36,0,-56,0,0,-1.95
2021-04-09 16:00:00,22.92,22.17,0,-182,0,0,-0.61
2021-04-12 16:00:00,20.78,21.75,0,-420,0,0,0.8
2021-04-13 16:00:00,20.58,21.82,63,0,8300,0,1.03
2021-04-14 16:00:00,21.58,21.7,0,-121,0,0,0.1
2021-04-15 16:00:00,20.81,21.35,0,-341,0,0,0.45
2021-04-16 16:00:00,21.23,21.24,0,-110,0,0,0.01
2021-04-19 16:00:00,24.18,22.66,1414,0,8020,0,-1.22
2021-04-20 16:00:00,24.09,23.2,540.58,0,0,-8420,-0.72
2021-04-21 16:00:00,24.46,24.34,1142.09,0,0,-8908,-0.1
2021-04-22 16:00:00,24.23,24.38,36.74,0,0,-9264,0.12
2021-04-23 16:00:00,25.36,24.47,93,0,0,0,-0.71
2021-04-26 16:00:00,23.94,24.37,0,-105,0,0,0.35
2021-04-27 16:00:00,24.26,24.37,0,0,0,0,0.09
2021-04-28 16:00:00,24.96,24.49,123,0,0,0,-0.38
2021-04-29 16:00:00,26.06,24.56,72,0,0,0,-1.19
2021-04-30 16:00:00,25.07,24.47,0,-90,0,0,-0.48
2021-05-06 16:00:00,23.55,24.53,63,0,0,0,0.79
2021-05-07 16:00:00,21.96,24.7,165,0,0,0,2.25
2021-05-10 16:00:00,21.87,24.64,0,-57,0,0,2.27
2021-05-11 16:00:00,22.62,24.54,0,-99,0,0,1.57
2021-05-12 16:00:00,23.14,24.55,6,0,0,0,1.15
2021-05-13 16:00:00,21.88,24.41,0,-144,0,0,2.08
2021-05-14 16:00:00,24.75,24.52,118.2,0,0,0,-0.18
2021-05-17 16:00:00,26.57,24.61,84,0,0,0,-1.55
2021-05-18 16:00:00,26.63,24.7,90,0,0,0,-1.52
2021-05-19 16:00:00,26.26,24.61,0,-90,0,0,-1.31
2021-05-20 16:00:00,26.6,24.67,66,0,0,0,-1.52
2021-05-21 16:00:00,25.33,24.57,0,-99,0,0,-0.61
2021-05-24 16:00:00,25.85,24.57,0,-3,0,0,-1.02
2021-05-25 16:00:00,29.83,24.91,336,0,0,0,-3.79
2021-05-26 16:00:00,29.88,25.03,123,0,0,0,-3.73
2021-05-27 16:00:00,30.31,24.96,0,-66,0,0,-4.11
2021-05-28 16:00:00,29.89,24.88,0,-87,0,0,-3.86
2021-05-31 16:00:00,30.15,24.79,0,-90,0,0,-4.12
2021-06-01 16:00:00,30.39,24.7,0,-84,0,0,-4.36
2021-06-02 16:00:00,29.13,24.69,0,-9,0,0,-3.44
2021-06-03 16:00:00,28.28,24.66,0,-36,0,0,-2.82
2021-06-04 16:00:00,28.94,24.89,231,0,0,0,-3.14
2021-06-07 16:00:00,28.83,24.82,0,-72,0,0,-3.11
2021-06-08 16:00:00,27.72,24.89,69,0,0,0,-2.22
2021-06-09 16:00:00,27.82,24.92,36,0,0,0,-2.27
2021-06-10 16:00:00,28.68,24.79,0,-135,0,0,-3.02
2021-06-11 16:00:00,27.54,24.54,0,-249,0,0,-2.35
2021-06-15 16:00:00,26.12,24.49,0,-45,0,0,-1.29
2021-06-16 16:00:00,24.02,24.51,12,0,0,0,0.4
2021-06-17 16:00:00,24.54,24.46,0,-48,0,0,-0.06
2021-06-18 16:00:00,24.55,24.32,0,-135,0,0,-0.18
2021-06-21 16:00:00,24.26,23.98,0,-340,9052,0,-0.23
2021-06-22 16:00:00,25.04,24.55,567,0,0,0,-0.39
2021-06-23 16:00:00,25.65,24.67,119,0,0,0,-0.78
2021-06-24 16:00:00,25.86,24.63,0,-42,0,0,-0.98
2021-06-25 16:00:00,27.91,24.68,57.78,0,0,-9220,-2.53
2021-06-28 16:00:00,28.2,24.51,0,-174,0,0,-2.88
2021-06-29 16:00:00,26.7,24.26,0,-245,9044,0,-1.93
2021-06-30 16:00:00,27.52,24.46,196,0,0,0,-2.4
2021-07-01 16:00:00,27.66,24.87,406,0,0,0,-2.19
2021-07-02 16:00:00,24.03,23.89,0,-973,0,0,-0.11
2021-07-05 16:00:00,24.15,24.2,306,0,8688,0,0.04
2021-07-06 16:00:00,24.08,24.99,792,0,0,0,0.73
2021-07-07 16:00:00,25.48,24.76,0,-227.06,0,-9060,-0.57
2021-07-08 16:00:00,24.21,24.04,0,-728,0,0,-0.14
2021-07-09 16:00:00,23.75,23.84,0,-197,8532,0,0.07
2021-07-12 16:00:00,25.29,23.72,0,-121,0,0,-1.25
2021-07-13 16:00:00,25.52,23.67,0,-44,0,0,-1.47
2021-07-14 16:00:00,24.08,23.28,0,-396,0,0,-0.64
2021-07-15 16:00:00,25.75,24.57,1289,0,8300,0,-0.94
2021-07-16 16:00:00,24.37,24.15,0,-417.55,0,-8552,-0.18
2021-07-19 16:00:00,24.82,24.01,0,-143,0,0,-0.65
2021-07-20 16:00:00,24.71,23.34,0,-671,0,0,-1.1
2021-07-21 16:00:00,25.57,23.1,0,-234,8244,0,-1.97
2021-07-22 16:00:00,25.76,23,0,-105,0,0,-2.19
2021-07-23 16:00:00,24.23,22.58,0,-420,0,0,-1.33
2021-07-26 16:00:00,20.23,20.03,0,-2545,9990,0,-0.17
2021-07-27 16:00:00,15.98,17.38,0,-2650,9445,0,1.21
2021-07-28 16:00:00,16.21,17.29,0,-90,8935,0,0.93
2021-07-29 16:00:00,18.4,17.92,630,0,0,0,-0.41
2021-07-30 16:00:00,17.44,17.11,0,-810,0,0,-0.28
2021-08-02 16:00:00,20.44,18.07,960,0,0,0,-1.97
2021-08-03 16:00:00,20.45,17.71,0,-360,0,0,-2.27
2021-08-04 16:00:00,21.54,17.47,0,-240,0,0,-3.35
