时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2024-09-03 16:00:00,-20.09,-0.12,0,-138,0,0,24.99
2024-09-04 16:00:00,-20.61,-0.4,0,-276,0,0,25.46
2024-09-05 16:00:00,-20.48,-0.17,230,0,0,0,25.54
2024-09-06 16:00:00,-21.12,-0.12,46,0,0,0,26.62
2024-09-09 16:00:00,-22.06,-1.18,0,-1058,0,0,26.79
2024-09-10 16:00:00,-21.99,-0.95,230,0,0,0,26.97
2024-09-11 16:00:00,-22.22,-2.1,0,-1150,0,0,25.87
2024-09-12 16:00:00,-22.56,-1.69,414,0,0,0,26.95
2024-09-13 16:00:00,-22.88,-1.87,0,-184,0,0,27.24
2024-09-18 16:00:00,-22.59,-1.55,322,0,0,0,27.18
2024-09-19 16:00:00,-21.98,-1.37,184,0,0,0,26.42
2024-09-20 16:00:00,-21.86,-0.95,414,0,0,0,26.76
2024-09-23 16:00:00,-21.57,-0.31,644,0,0,0,27.11
2024-09-24 16:00:00,-18.18,1.21,1518,0,0,0,23.7
2024-09-25 16:00:00,-16.97,1.81,598,0,0,0,22.62
2024-09-26 16:00:00,-13.46,4.8,2990,0,0,0,21.1
2024-09-27 16:00:00,-9.59,5.96,1163.93,0,0,-9072,17.2
2024-09-30 16:00:00,-1.92,8.47,2507.71,0,0,-9288,10.59
2024-10-08 16:00:00,3.89,10.84,2366.61,0,0,-9387,6.69
2024-10-09 16:00:00,-3.43,7.39,0,-3444,8855,0,11.2
2024-10-10 16:00:00,-2.41,9.16,1765.4,0,9304,0,11.86
2024-10-11 16:00:00,-5.11,8.37,0,-786.59,0,-9592,14.21
2024-10-14 16:00:00,-3.3,9.27,900,0,0,0,13
2024-10-15 16:00:00,-5.87,8.91,0,-360,0,0,15.7
2024-10-16 16:00:00,-6.47,9.39,480,0,0,0,16.96
2024-10-17 16:00:00,-7.53,9.06,0,-330,0,0,17.94
2024-10-18 16:00:00,-4.18,9.33,270,0,0,0,14.1
2024-10-21 16:00:00,-3.94,8.64,0,-690,0,0,13.1
2024-10-22 16:00:00,-3.39,8.59,0,-49,9416,0,12.4
2024-10-23 16:00:00,-3.01,8.86,266,0,0,0,12.24
2024-10-24 16:00:00,-4.09,8.44,0,-418,0,0,13.06
2024-10-25 16:00:00,-3.42,8.29,0,-152,0,0,12.12
2024-10-28 16:00:00,-3.23,8.02,0,-266,0,0,11.63
2024-10-29 16:00:00,-4.2,7.64,0,-380,0,0,12.36
2024-10-30 16:00:00,-5.06,6.65,0,-993,9208,0,12.33
2024-10-31 16:00:00,-5.02,6.92,276,0,0,0,12.57
2024-11-01 16:00:00,-5.04,7.15,230,0,0,0,12.84
2024-11-04 16:00:00,-3.71,7.29,138,0,0,0,11.42
2024-11-05 16:00:00,-1.27,8.17,874,0,0,0,9.56
2024-11-06 16:00:00,-1.76,7.71,0,-460,0,0,9.64
2024-11-07 16:00:00,1.2,9.36,1656,0,0,0,8.06
2024-11-08 16:00:00,0.18,8.64,0,-720.54,0,-9544,8.44
2024-11-11 16:00:00,0.84,8.15,0,-493,9312,0,7.25
2024-11-12 16:00:00,-0.26,7.87,0,-276,0,0,8.15
2024-11-13 16:00:00,0.35,8.2,322,0,0,0,7.82
2024-11-14 16:00:00,-1.39,7.87,0,-322,0,0,9.39
2024-11-15 16:00:00,-3.12,7.41,0,-460,0,0,10.87
2024-11-18 16:00:00,-3.57,8.84,1426,0,0,0,12.87
2024-11-19 16:00:00,-2.92,8.52,0,-322,0,0,11.78
2024-11-20 16:00:00,-2.7,8.33,0,-184,0,0,11.34
2024-11-21 16:00:00,-2.62,8.1,0,-230,0,0,11.01
2024-11-22 16:00:00,-5.64,6.68,0,-1426,0,0,13.06
2024-11-25 16:00:00,-6.07,6.22,0,-460,0,0,13.08
2024-11-26 16:00:00,-6.26,6.63,414,0,0,0,13.75
2024-11-27 16:00:00,-4.63,7.18,552,0,0,0,12.38
2024-11-28 16:00:00,-5.47,6.95,0,-230,0,0,13.14
2024-11-29 16:00:00,-4.39,7.14,184,0,0,0,12.06
2024-12-02 16:00:00,-3.64,7.18,46,0,0,0,11.23
2024-12-03 16:00:00,-3.53,7.64,460,0,0,0,11.58
2024-12-04 16:00:00,-4.05,7.51,0,-138,0,0,12.05
2024-12-05 16:00:00,-4.27,7.41,0,-92,0,0,12.2
2024-12-06 16:00:00,-3.01,8.43,1012,0,0,0,11.8
2024-12-09 16:00:00,-3.17,8.47,46,0,0,0,12.02
2024-12-10 16:00:00,-2.46,9.09,617.49,0,0,-9512,11.84
2024-12-11 16:00:00,-2.63,8.86,0,-228,0,0,11.8
2024-12-12 16:00:00,-1.66,9.32,456,0,0,0,11.17
2024-12-13 16:00:00,-3.99,8.21,0,-1102,0,0,12.71
2024-12-16 16:00:00,-4.51,8.25,38,0,0,0,13.36
2024-12-17 16:00:00,-4.26,8.1,0,-152,0,0,12.91
2024-12-18 16:00:00,-3.78,8.56,456,0,0,0,12.82
2024-12-19 16:00:00,-3.69,8.32,0,-241,9280,0,12.47
2024-12-20 16:00:00,-4.12,8.45,138,0,0,0,13.11
2024-12-23 16:00:00,-3.98,8.96,506,0,0,0,13.48
2024-12-24 16:00:00,-2.76,9.56,598,0,0,0,12.67
2024-12-25 16:00:00,-2.71,9.76,205.52,0,0,-9480,12.82
2024-12-26 16:00:00,-2.66,9.54,0,-228,0,0,12.53
2024-12-27 16:00:00,-2.82,9.42,0,-114,0,0,12.6
2024-12-30 16:00:00,-2.38,9.88,456,0,0,0,12.56
2024-12-31 16:00:00,-3.95,8.93,0,-950,0,0,13.41
